,person,time,numeric_value,non_numeric_value,offer completed,offer received,offer viewed,transaction,total_transaction_value
9436,8d510f13c7a34e6d954a54798f67ec94,678,125.26,ae264e3637204a6fb9bb56bc8210ddfd,88,110,110,176,2755.7200000000003
9437,8d56d3c052ca42549c86475b454c7a20,588,48.07,ae264e3637204a6fb9bb56bc8210ddfd,26,52,52,39,624.91
9438,8d59a5826cc547f58079c94ac2c9ea50,606,87.97,fafdcd668e3743c1bb461111dcafc2a4,72,90,90,72,1583.46
9439,8d5dc8f536bb487e9d5c72db1367b1d2,684,472.66,f19421c1d4aa40978ebb69ca19b0e20d,18,72,54,180,8507.880000000001
9440,8d64530bed704d2285f1e3abc7057436,690,133.61,ae264e3637204a6fb9bb56bc8210ddfd,78,130,78,390,3473.8600000000006
9441,8d689f719e0b42edb5947f381f159cb1,606,79.56,ae264e3637204a6fb9bb56bc8210ddfd,26,52,39,52,1034.28
9442,8d79e0eed0c646e28db0c5c6d237c954,606,0.0,,0,32,32,0,0.0
9443,8d7c5413f98d405e88fd4f35cb705780,540,18.46,,0,72,72,180,332.28000000000003
9444,8d7d3db57cbe48929746f887d29d453b,564,25.69,,0,36,36,9,231.21
9445,8d7f019460c6461e9eb6d2022d8b84ef,708,12.47,,0,18,0,18,74.82000000000001
9446,8d80970192fa496f99d6b45c470a4b60,714,40.2,ae264e3637204a6fb9bb56bc8210ddfd,18,72,72,162,723.6
9447,8d857a9497b94b83852a5b71568b5781,672,15.280000000000001,,0,42,42,112,213.92000000000002
9448,8d87b4721b494123b655374a403a75ed,678,121.63,fafdcd668e3743c1bb461111dcafc2a4,69,92,69,299,2797.49
9449,8d8b816a5cd848cebcca2001ae4d7eb4,582,0.0,,0,50,50,0,0.0
9450,8d8eae1054a84ecd9ec8879fbc0858f9,666,106.78999999999999,fafdcd668e3743c1bb461111dcafc2a4,54,108,54,108,1922.2199999999998
9451,8d8eb830eb21469a98fc037cbf5ebdcc,696,139.11,fafdcd668e3743c1bb461111dcafc2a4,32,64,48,112,2225.76
9452,8d91f3193485407383ab8aefb1aaf830,612,6.18,,0,55,22,44,67.97999999999999
9453,8d96c3ad478243dc85d2767d65458372,678,42.97,9b98b8c7a33c4b65b9aebfe6a799e6d9,28,56,42,70,601.5799999999999
9454,8da164af7cdc4aa6b0fcde2e0d18284a,588,60.03,,0,44,44,33,660.33
9455,8da7dbbe9db544c994ef7ee31cfadd60,606,194.8,4d5c57ea9a6940dd891ad53e9dbe8da0,108,135,135,351,5259.6
9456,8da83bf53b2e41f8b25ddead7f20b373,636,36.61,f19421c1d4aa40978ebb69ca19b0e20d,17,68,34,170,622.37
9457,8dabe2142cdf4013a6f4786edf8ab00f,696,167.67000000000002,fafdcd668e3743c1bb461111dcafc2a4,32,48,32,144,2682.7200000000003
9458,8dadd4f054dd4b57a445e8439956ee67,654,15.94,fafdcd668e3743c1bb461111dcafc2a4,10,40,10,40,159.4
9459,8db03c98a26844ac9b4123910cb6641a,618,8.74,,0,40,20,40,87.4
9460,8db3081752cc455282c831cc236dec91,684,107.68,2906b810c7d4411798c6938adc9daaa5,30,60,60,75,1615.2
9461,8db30a2bb6834567885d0ba2c442774e,708,258.98,fafdcd668e3743c1bb461111dcafc2a4,125,125,75,300,6474.5
9462,8db6b535086043c8ad6e919f513d1ce5,684,221.72,f19421c1d4aa40978ebb69ca19b0e20d,84,140,84,476,6208.16
9463,8dbd514f2c2e41eb91c3b6cca4292787,624,144.6,ae264e3637204a6fb9bb56bc8210ddfd,28,56,28,84,2024.3999999999999
9464,8dbec27b9b1649ae8f3290bde6f120d4,630,88.95,4d5c57ea9a6940dd891ad53e9dbe8da0,36,90,90,108,1601.1000000000001
9465,8dbfa485249f409aa223a2130f40634a,678,76.46000000000001,fafdcd668e3743c1bb461111dcafc2a4,147,245,245,1764,3746.5400000000004
9466,8dc160d00632491db79ee572a13cb7cf,696,14.92,,0,108,108,108,268.56
9467,8dc17515545e42d9a2974a3aebc3aa69,660,20.81,,0,60,45,120,312.15
9468,8dcb36c5d140499a91f4421db75042f9,576,53.15,ae264e3637204a6fb9bb56bc8210ddfd,34,102,102,51,903.55
9469,8dcbd64b4c664b5da20e8203ca26486c,702,13.34,,0,68,68,153,226.78
9470,8dd102d906ef46aebcbe8a3bfb8a9760,576,15.52,,0,126,126,189,325.92
9471,8dda575c2a1d44b9ac8e8b07b93d1f8e,714,83.29,fafdcd668e3743c1bb461111dcafc2a4,120,144,144,168,1998.96
9472,8dde4b781285452389601b43a0ff09b0,636,108.55,ae264e3637204a6fb9bb56bc8210ddfd,96,128,96,704,3473.6
9473,8de27665b103421f840103be3a5b071c,660,21.07,2298d6c36e964ae4a3e7e9706d1fb8c2,9,45,18,9,189.63
9474,8de31c12e1a84858bb1d18c6c9272a7b,618,80.65,9b98b8c7a33c4b65b9aebfe6a799e6d9,100,100,100,100,1613.0
9475,8de3433dc1e846aeabc68799e7384d79,576,0.0,,0,28,21,0,0.0
9476,8dee67fd2fb842eb8ae0439e3b03355f,576,23.759999999999998,,0,96,32,128,380.15999999999997
9477,8df06dd9393c4268949244071f1c2dfe,660,108.02,ae264e3637204a6fb9bb56bc8210ddfd,63,84,42,252,2268.42
9478,8df3bb97a75a47b08c87d2cc3187eeb7,564,33.91,9b98b8c7a33c4b65b9aebfe6a799e6d9,40,100,80,180,678.1999999999999
9479,8df451b46a79479e8235ff07fe15871f,714,67.8,9b98b8c7a33c4b65b9aebfe6a799e6d9,36,108,72,108,1220.3999999999999
9480,8e0c1ffebf2a47d281210fabbd41d56a,696,770.62,0b1e1539f2cc45b7b9fa7c272da2e1d7,148,222,222,777,28512.94
9481,8e0d066a2e84415eafbe5d1b1d97e930,684,18.92,fafdcd668e3743c1bb461111dcafc2a4,7,21,14,7,132.44
9482,8e0f512b4278472782bd4e1154cfa3b5,648,22.330000000000002,,0,95,95,171,424.27000000000004
9483,8e1ba6f52cee49b8aec20c1134e2b906,630,73.77,f19421c1d4aa40978ebb69ca19b0e20d,12,36,36,60,885.24
9484,8e1c2a8b7d7f4bc695ef755c2d2e6df1,624,12.52,9b98b8c7a33c4b65b9aebfe6a799e6d9,14,70,28,84,175.28
9485,8e2649dbe4f54d869ad0f4fd80f45ea8,714,224.13,ae264e3637204a6fb9bb56bc8210ddfd,92,92,92,253,5154.99
9486,8e269f4308474449b814df285c4de66d,612,25.45,,0,105,105,231,534.4499999999999
9487,8e3924cc32b84c469e6dcf2102774e0f,576,13.14,fafdcd668e3743c1bb461111dcafc2a4,15,90,45,75,197.10000000000002
9488,8e3a21fbcf7c417e9ad84aec4d60333b,708,207.36,0b1e1539f2cc45b7b9fa7c272da2e1d7,66,88,44,286,4561.92
9489,8e40bd9c75914bd6ab7a10d9d7eea254,714,102.51,f19421c1d4aa40978ebb69ca19b0e20d,32,64,64,96,1640.16
9490,8e4192840ed54d42bc0a02e5bfba55ae,606,8.48,,0,48,48,48,101.76
9491,8e41b43818f144b784fc64fe8c27d3e7,660,14.65,,0,85,68,136,249.05
9492,8e43748a7a604565873aa31d0fa91089,654,120.47,9b98b8c7a33c4b65b9aebfe6a799e6d9,51,68,68,102,2047.99
9493,8e508511652c446a9debf0c20f5f5163,678,184.82,ae264e3637204a6fb9bb56bc8210ddfd,88,110,88,198,4066.04
9494,8e5dd180969f441498b595d08e57a3bb,582,10.23,fafdcd668e3743c1bb461111dcafc2a4,12,60,60,12,122.76
9495,8e61c1ebbd2e48afa8588515534446b3,624,5.970000000000001,,0,32,16,16,47.760000000000005
9496,8e62dbff5dac441391ee3a5564270085,714,7.39,f19421c1d4aa40978ebb69ca19b0e20d,9,36,9,27,66.50999999999999
9497,8e69524a95744014b8ac926abb995486,672,232.66,0b1e1539f2cc45b7b9fa7c272da2e1d7,108,135,108,378,6281.82
9498,8e6a1fd8b5fb499ba8e765db85803e7d,600,240.61,ae264e3637204a6fb9bb56bc8210ddfd,96,120,72,288,5774.64
9499,8e719931317d485da04f40c8547e0b7a,708,82.95,2298d6c36e964ae4a3e7e9706d1fb8c2,76,228,190,950,3152.1
9500,8e72ac4ba0284eaaad4de2aac41287b4,648,330.43,9b98b8c7a33c4b65b9aebfe6a799e6d9,145,145,116,435,9582.47
9501,8e78ecc6a7eb4c06a4a761b17a0e165d,696,33.22,,0,110,110,264,730.8399999999999
9502,8e7a22dd150f4ecea1a6be17be1d2381,684,31.65,f19421c1d4aa40978ebb69ca19b0e20d,28,168,112,476,886.1999999999999
9503,8e7c7465e98c43d8a01f51e2b5c29542,690,32.72,0b1e1539f2cc45b7b9fa7c272da2e1d7,21,105,63,252,687.12
9504,8e7c87c1927d4f05ad25b0cbfc1cce54,702,31.19,fafdcd668e3743c1bb461111dcafc2a4,60,120,60,160,623.8000000000001
9505,8e7d398d4bd948e397e201ad2bd5cce8,708,94.85,2906b810c7d4411798c6938adc9daaa5,126,252,252,1134,3983.7
9506,8e8349489783426e8207c2f4725beb96,690,69.95,f19421c1d4aa40978ebb69ca19b0e20d,30,60,60,75,1049.25
9507,8e8580d9f8224c8397410477dd67cdd9,600,109.24,9b98b8c7a33c4b65b9aebfe6a799e6d9,34,68,68,119,1857.08
9508,8e8a1561333e474ab3bfe339f06be078,624,67.08,2906b810c7d4411798c6938adc9daaa5,51,102,85,51,1140.36
9509,8e8c022a3b034c139b5f34f5dfa0fbad,690,20.49,,0,85,68,136,348.33
9510,8e8ee76d4fb246738dddb81b86295cfa,588,32.230000000000004,,0,80,64,112,515.6800000000001
9511,8e92f0cd54c24f87b8405fa73b818529,690,82.36,4d5c57ea9a6940dd891ad53e9dbe8da0,45,60,30,90,1235.4
9512,8e96eadadb8c46bebc04f2697f4367fa,714,26.45,,0,95,95,171,502.55
9513,8e9cc6311a2e450c9d95f98f1f10c17e,714,77.83,f19421c1d4aa40978ebb69ca19b0e20d,54,108,81,486,2101.41
9514,8ea0513ddaa34071be030721b66d0536,648,163.25,f19421c1d4aa40978ebb69ca19b0e20d,60,100,60,180,3265.0
9515,8ea3ffcc740848f99c9679e3bc3c9c80,714,17.56,,0,56,42,98,245.83999999999997
9516,8eab9be9b9d74cc98d1ae62eba6c9182,570,34.02,fafdcd668e3743c1bb461111dcafc2a4,22,88,66,308,748.44
9517,8eac3a07beef45039598e17e7a0f54c2,618,4.34,,0,60,20,20,43.4
9518,8ead309bb7254edbab114c8837cd54b2,702,150.74,0b1e1539f2cc45b7b9fa7c272da2e1d7,36,72,72,144,2713.32
9519,8eb15bfe6dda4e3b806bcc93703f134e,582,22.74,f19421c1d4aa40978ebb69ca19b0e20d,16,80,80,80,363.84
9520,8eb1d5e323384aa8bd184749bf9cfc69,582,129.57,fafdcd668e3743c1bb461111dcafc2a4,42,126,105,168,2720.97
9521,8eb604dc765a45a38b4212751af99ae2,504,42.58,ae264e3637204a6fb9bb56bc8210ddfd,12,60,48,24,510.96
9522,8ebaac00906443a790b0afd653489897,684,138.35,9b98b8c7a33c4b65b9aebfe6a799e6d9,42,63,63,273,2905.35
9523,8ebb4b878bae43feacae47f0fad3654a,654,34.08,2298d6c36e964ae4a3e7e9706d1fb8c2,54,72,54,144,613.4399999999999
9524,8ec6ce2a7e7949b1bf142def7d0e0586,522,0.0,,0,50,50,0,0.0
9525,8ecb286416264dd8bc91cb58d209224e,642,277.28,0b1e1539f2cc45b7b9fa7c272da2e1d7,228,228,190,798,10536.64
9526,8eccb7f58aaf47c98a7a74ed6ba0d7a4,690,21.47,f19421c1d4aa40978ebb69ca19b0e20d,36,90,90,108,386.46
9527,8ed32223c4524896905fcdcc875e55f5,666,8.79,,0,75,60,90,131.85
9528,8ed5af89308d4dae98b33701331926ad,702,118.66,fafdcd668e3743c1bb461111dcafc2a4,48,64,48,96,1898.56
9529,8ed64cd9600948b89eb41be4de183788,672,212.97,2298d6c36e964ae4a3e7e9706d1fb8c2,125,125,100,275,5324.25
9530,8ed66913c59348ca9e5ff003863ff830,450,38.92,2906b810c7d4411798c6938adc9daaa5,26,52,52,39,505.96000000000004
9531,8edaf0e1d7e44db4a81f2c3acec22665,642,244.78,fafdcd668e3743c1bb461111dcafc2a4,78,104,104,390,6364.28
9532,8ede89b780e9419aac2ae07f9c5bc056,624,156.45,9b98b8c7a33c4b65b9aebfe6a799e6d9,30,75,30,90,2346.75
9533,8ee581b9251e4000923afc441415b4a0,660,28.17,ae264e3637204a6fb9bb56bc8210ddfd,32,96,96,32,450.72
9534,8eecf3a6faf84c2d8ece8898c91c86b3,696,81.52,ae264e3637204a6fb9bb56bc8210ddfd,33,44,11,33,896.7199999999999
9535,8ef02a08de334e00aed132b660069a6e,684,6.87,,0,48,36,60,82.44
9536,8efe784d3d864d1294e5d6c71af22032,576,494.15,f19421c1d4aa40978ebb69ca19b0e20d,100,125,100,300,12353.75
9537,8eff47d0d9164301982fac938da935e0,642,25.18,f19421c1d4aa40978ebb69ca19b0e20d,45,60,45,75,377.7
9538,8f0054b7204e44e9849b95b7c9234d97,600,178.8,2906b810c7d4411798c6938adc9daaa5,34,51,51,153,3039.6000000000004
9539,8f01de594bc74a36a81338648ccc8115,702,152.85,f19421c1d4aa40978ebb69ca19b0e20d,104,130,104,338,3974.1
9540,8f0399e00b9a47f89f5bc5c3ccf2b457,672,237.26000000000002,9b98b8c7a33c4b65b9aebfe6a799e6d9,156,156,130,234,6168.76
9541,8f0a8e9ee7a548a2a9df1a27336d51b3,576,75.49000000000001,ae264e3637204a6fb9bb56bc8210ddfd,26,26,26,91,981.3700000000001
9542,8f0d8c7a45924f688c140dd9fe4db0b4,648,27.470000000000002,,0,120,80,200,549.4000000000001
9543,8f0e2df6cc8c4bc2926ca426820789e1,636,13.75,fafdcd668e3743c1bb461111dcafc2a4,15,75,60,75,206.25
9544,8f11863ca0bb42f78bacaff28e0a30ff,624,165.94,f19421c1d4aa40978ebb69ca19b0e20d,19,57,57,228,3152.86
9545,8f11c23b3301448f993d6885bff9d0f8,630,83.17,f19421c1d4aa40978ebb69ca19b0e20d,51,85,85,68,1413.89
9546,8f178a1663bf4018b788fb310ea27a43,714,135.29,fafdcd668e3743c1bb461111dcafc2a4,30,45,45,105,2029.35
9547,8f1d8f4875d04c83b826a9df90dedfe4,708,119.26,4d5c57ea9a6940dd891ad53e9dbe8da0,42,42,42,70,1669.64
9548,8f26a78925e24c22a03dc134fb44fc4b,576,4.99,,0,27,18,36,44.910000000000004
9549,8f2d36e9780b4ce095e53920740e72b3,606,137.1,9b98b8c7a33c4b65b9aebfe6a799e6d9,88,110,110,176,3016.2
9550,8f30238504d3473c88f216a4bec31503,684,52.089999999999996,fafdcd668e3743c1bb461111dcafc2a4,75,125,75,350,1302.25
9551,8f357eea66dd47e7ae3f5c59024f391c,642,24.25,9b98b8c7a33c4b65b9aebfe6a799e6d9,18,90,72,144,436.5
9552,8f37f5ae5a83466dbb763b7a8afddc8c,684,30.21,,0,64,32,160,483.36
9553,8f3d34f0adde4c659a1d8ab887637ba5,648,29.28,2298d6c36e964ae4a3e7e9706d1fb8c2,32,64,48,112,468.48
9554,8f3dfac303b74df788dae87f1a3eb2f5,702,200.75,2906b810c7d4411798c6938adc9daaa5,104,130,130,312,5219.5
9555,8f3fad8b7e00406bb946952b213105be,642,13.4,,0,72,48,24,160.8
9556,8f432063d9b140e98901b585ff0bed5f,702,84.57,f19421c1d4aa40978ebb69ca19b0e20d,99,198,165,627,2790.81
9557,8f4364144e0548f885b390f28aabe2b8,708,39.1,2298d6c36e964ae4a3e7e9706d1fb8c2,20,80,60,240,782.0
9558,8f45a5974df34ff3898cb0fa61d28dcc,708,305.69,4d5c57ea9a6940dd891ad53e9dbe8da0,44,66,66,308,6725.18
9559,8f49208643f64e17a1f0768711661215,630,66.63,2906b810c7d4411798c6938adc9daaa5,24,48,36,36,799.56
9560,8f4981a5cfb1444c97a0a77af1188144,702,93.53,2906b810c7d4411798c6938adc9daaa5,42,42,42,70,1309.42
9561,8f4a3a857dd044f3add94a814cf357e8,576,52.209999999999994,ae264e3637204a6fb9bb56bc8210ddfd,10,30,30,30,522.0999999999999
9562,8f4db7b3ffbf409fbf5185c266ae4630,576,79.89,2906b810c7d4411798c6938adc9daaa5,10,50,10,30,798.9
9563,8f5146270f5745d4862514da8a7b6620,630,113.95,4d5c57ea9a6940dd891ad53e9dbe8da0,60,120,120,100,2279.0
9564,8f5430f8f2f442abaf2e6661a26a22a4,672,288.26,0b1e1539f2cc45b7b9fa7c272da2e1d7,140,140,112,392,8071.28
9565,8f5592cf479e4fd3b37fdfffa65977ff,600,79.42,,0,70,70,56,1111.88
9566,8f603ca13a9740dd9d6cc553166b5a2b,702,29.67,9b98b8c7a33c4b65b9aebfe6a799e6d9,21,105,105,210,623.07
9567,8f640d43c9724dd5979461559671a541,672,201.23000000000002,fafdcd668e3743c1bb461111dcafc2a4,66,110,66,242,4427.06
9568,8f68a2ee85fe41b5bd1b01ed54a34e27,648,267.01,ae264e3637204a6fb9bb56bc8210ddfd,130,130,130,286,6942.26
9569,8f69479443a14508b20f74a442acc707,624,148.43,2906b810c7d4411798c6938adc9daaa5,46,138,138,207,3413.8900000000003
9570,8f6aad9d78ae48e4a815c988e01ec52d,552,16.6,,0,52,39,78,215.8
9571,8f6cd6d39d694147bda234a38368d99d,714,745.53,0b1e1539f2cc45b7b9fa7c272da2e1d7,84,126,105,126,15656.13
9572,8f74115993464fdb90658daeef20a4d6,702,163.47,0b1e1539f2cc45b7b9fa7c272da2e1d7,28,28,28,112,2288.58
9573,8f76a76ca301454783aca01ee36103c9,696,62.08,fafdcd668e3743c1bb461111dcafc2a4,52,104,78,442,1614.08
9574,8f7ccdf48ce94663821995f157a16dd7,708,9.55,,0,24,0,40,76.4
9575,8f7db58c30814b8ca40c3bb7c55f20fb,654,22.36,fafdcd668e3743c1bb461111dcafc2a4,19,76,57,209,424.84
9576,8f7dd3b2afe14c078eb4f6e6fe4ba97d,594,125.62,4d5c57ea9a6940dd891ad53e9dbe8da0,15,45,45,120,1884.3000000000002
9577,8f808e51d5614c859a4cd1ea857ba917,618,22.4,2906b810c7d4411798c6938adc9daaa5,14,70,28,84,313.59999999999997
9578,8f82848007d649a5bb278dcf5df58acc,702,18.85,,0,56,56,84,263.90000000000003
9579,8f8996f783fd4557b02477da81d3a6e9,630,12.25,,0,65,52,52,159.25
9580,8f8e6021ca784840b5c77a7e9647c751,600,10.43,,0,52,39,78,135.59
9581,8f8f67a5f1544d8ca00470d147575de9,672,70.17,ae264e3637204a6fb9bb56bc8210ddfd,72,108,90,54,1263.06
9582,8f90fb8f93304318b7b0dc8621673c71,648,229.98000000000002,f19421c1d4aa40978ebb69ca19b0e20d,135,135,135,324,6209.460000000001
9583,8f96205fd4b5417f8ad3771926ce0c79,678,58.74,2298d6c36e964ae4a3e7e9706d1fb8c2,99,165,99,726,1938.42
9584,8f97634e6de846dcad837f2080273ee5,594,18.009999999999998,2298d6c36e964ae4a3e7e9706d1fb8c2,30,60,60,75,270.15
9585,8f99435bebc2455bb4d3a2c931399f37,660,256.78,9b98b8c7a33c4b65b9aebfe6a799e6d9,57,57,19,228,4878.82
9586,8f9b3a14beef4771a37fc05f1d7574d1,606,50.63,f19421c1d4aa40978ebb69ca19b0e20d,29,145,116,551,1468.27
9587,8f9fea78ec2e4ee1aaa3c4e692f3a083,654,0.0,,0,32,32,0,0.0
9588,8fad4dd94f244217b604184516cab193,528,110.58,,0,30,30,40,1105.8
9589,8fb39b62a0ca4a289bd8886f119ab450,624,107.55,fafdcd668e3743c1bb461111dcafc2a4,36,54,54,180,1935.8999999999999
9590,8fb5f8a4896644dda0ec623373676483,624,392.14,fafdcd668e3743c1bb461111dcafc2a4,26,39,39,65,5097.82
9591,8fb9bc325baf46f0b7072be8498d6d9b,708,83.13,4d5c57ea9a6940dd891ad53e9dbe8da0,11,33,22,55,914.43
9592,8fb9ce41cedb4a34bcbb56836d3bf622,618,161.78,9b98b8c7a33c4b65b9aebfe6a799e6d9,42,105,63,231,3397.38
9593,8fbb14f4f4a24f2c98c1cc7672e6be2e,606,166.61,9b98b8c7a33c4b65b9aebfe6a799e6d9,88,110,66,220,3665.42
9594,8fbc24ca2c8a4f16873fbdfe6b29f5e9,654,104.86,fafdcd668e3743c1bb461111dcafc2a4,148,222,148,851,3879.82
9595,8fbfe35c416c46089dcf3fc0944eb911,708,8.94,,0,44,44,33,98.33999999999999
9596,8fc40f08bcc7442796802b19ffcc9e04,672,141.51,0b1e1539f2cc45b7b9fa7c272da2e1d7,114,114,38,95,2688.6899999999996
9597,8fcb585e133e4905bf90587609d01f49,690,90.35,fafdcd668e3743c1bb461111dcafc2a4,46,92,69,322,2078.0499999999997
9598,8fcb91fc24334be398bfc8fca03223f5,690,115.18,ae264e3637204a6fb9bb56bc8210ddfd,50,125,100,350,2879.5
9599,8fd1b23ea1874f6d9b1f3b2bf0024cb0,576,2.6,,0,55,44,22,28.6
9600,8fd7cb84c942420f88381e498e81ba5a,684,57.870000000000005,0b1e1539f2cc45b7b9fa7c272da2e1d7,56,140,112,476,1620.3600000000001
9601,8fda24811f1f4867afa33c7a3a8c347b,678,61.53,2298d6c36e964ae4a3e7e9706d1fb8c2,31,186,155,589,1907.43
9602,8fdb780cf1844206bd605313965cacf9,600,27.3,f19421c1d4aa40978ebb69ca19b0e20d,52,130,130,364,709.8000000000001
9603,8fe77d1fbeb6475a863322c99f6a5eff,636,76.42,f19421c1d4aa40978ebb69ca19b0e20d,16,32,32,176,1222.72
9604,8fe8282fd6d540579f8dec7b183e0bd2,576,91.52,2298d6c36e964ae4a3e7e9706d1fb8c2,32,80,80,64,1464.32
9605,8feb7b4289bd4515a2ee2c9bd0aed75c,672,9.18,,0,44,22,55,100.97999999999999
9606,8fecd95fe7b54cc2a130e35ba5a77f48,630,211.93,2906b810c7d4411798c6938adc9daaa5,57,57,38,209,4026.67
9607,8fecf802b2d44d15afa079e46ce207c5,660,21.96,,0,45,45,135,329.40000000000003
9608,8fef088adc7f4d9e942bab5a229eed42,642,27.31,2906b810c7d4411798c6938adc9daaa5,13,52,13,91,355.03
9609,8ff5631582df4e07a0df6d4c59c86000,702,1.9,,0,27,27,27,17.099999999999998
9610,8ffe01892d014f09aeaa86a225356d76,708,166.59,ae264e3637204a6fb9bb56bc8210ddfd,46,115,115,253,3831.57
9611,90004f6b433f4936a7a21c4ff51b3770,552,33.230000000000004,,0,76,57,228,631.3700000000001
9612,9005b91944a54323993fa61c7cd611f6,654,19.78,fafdcd668e3743c1bb461111dcafc2a4,17,68,51,153,336.26
9613,900bd381494a4944a0ffb071e8a0241e,600,18.43,,0,33,22,66,202.73
9614,900cc48bfa9f47448bb4e0b846e2f4d7,636,152.38,fafdcd668e3743c1bb461111dcafc2a4,115,115,115,184,3504.74
9615,900e1382081b49b6ac7512fc02775d0f,702,152.24,4d5c57ea9a6940dd891ad53e9dbe8da0,80,100,60,160,3044.8
9616,901a3a7315804f90b8d8c93db67b28fc,576,158.07999999999998,ae264e3637204a6fb9bb56bc8210ddfd,38,76,57,190,3003.5199999999995
9617,901ae89d52174d75866782d162ea1d8f,612,33.3,,0,8,0,8,133.2
9618,901e3bdd943244ccb87af0ed7dcf0680,636,9.39,,0,36,18,27,84.51
9619,901f507c12454369973a38635f53407d,582,42.5,ae264e3637204a6fb9bb56bc8210ddfd,11,44,44,22,467.5
9620,902fa20e066d40458c82d982ff17428c,660,133.06,4d5c57ea9a6940dd891ad53e9dbe8da0,66,132,110,176,2927.32
9621,903101be9bd74ab7b84486358464ad93,672,48.88,,0,125,125,375,1222.0
9622,9036c74e796741abadcd03cdede004b5,576,252.16,ae264e3637204a6fb9bb56bc8210ddfd,48,96,72,360,6051.84
9623,903a660a683d4430a4d6eeb08e2c7b06,516,0.0,,0,18,18,0,0.0
9624,903fa17ff106494b85e56afe5dd48c6f,666,24.44,f19421c1d4aa40978ebb69ca19b0e20d,19,76,38,228,464.36
9625,90406ad6c3514a198837be67b6b59cee,600,2.59,,0,32,24,8,20.72
9626,9045d97579294e3287696d71cad9c68d,696,50.99,fafdcd668e3743c1bb461111dcafc2a4,87,116,116,522,1478.71
9627,9047bdfc8efc47b0bae7655fc94c38dd,702,35.75,2298d6c36e964ae4a3e7e9706d1fb8c2,22,110,44,308,786.5
9628,9049d32b67484ca3b4e64b6fe134bd17,624,10.59,,0,48,36,60,127.08
9629,90516eea796b484399dce5b20d15e207,654,92.76,0b1e1539f2cc45b7b9fa7c272da2e1d7,26,26,26,91,1205.88
9630,9051ff3eaf2947038a6d716fd7a076cd,696,204.65,f19421c1d4aa40978ebb69ca19b0e20d,140,140,112,392,5730.2
9631,90596138fff840eea528be9100e00f09,684,606.1600000000001,fafdcd668e3743c1bb461111dcafc2a4,96,96,96,288,14547.840000000002
9632,905c7b26eac2451b9b1f0ebc7be8b9fd,660,577.72,ae264e3637204a6fb9bb56bc8210ddfd,48,96,96,336,13865.28
9633,905de0fd4a18487bac15b2d95f2c1e3d,642,27.830000000000002,f19421c1d4aa40978ebb69ca19b0e20d,16,32,32,176,445.28000000000003
9634,90606ce7d8504daeb327c2c740ed1520,582,0.0,,0,50,50,0,0.0
9635,9061463d5dca462e929d07a3481417ec,624,127.74,2906b810c7d4411798c6938adc9daaa5,120,144,120,192,3065.7599999999998
9636,9066980ec7ea44889f8b1d326b710ebc,684,9.76,,0,60,24,60,117.12
9637,9066f87282d546eaa100c21bcd4aa3d4,576,124.73,9b98b8c7a33c4b65b9aebfe6a799e6d9,40,100,20,240,2494.6
9638,906a503983444d939dbb4c97e34ba9d2,678,226.38,2298d6c36e964ae4a3e7e9706d1fb8c2,130,130,130,286,5885.88
9639,906afcda14ab4ef9b45942c626d10771,702,178.91,2298d6c36e964ae4a3e7e9706d1fb8c2,100,125,125,275,4472.75
9640,906cd9cfb5664a42a8d5b878b7fa4787,678,220.79,2298d6c36e964ae4a3e7e9706d1fb8c2,112,140,112,420,6182.12
9641,906e0eeff3bc43d79e3686adf7232594,708,203.20000000000002,4d5c57ea9a6940dd891ad53e9dbe8da0,48,64,32,112,3251.2000000000003
9642,906e1f701d7b4873881036d5bdc7c4ee,576,5.17,,0,54,9,18,46.53
9643,90736b31525f4d46aef7d41c3f83be95,636,25.88,,0,30,20,50,258.8
9644,907499fcdce34a39809c3540af995d49,678,217.72,2906b810c7d4411798c6938adc9daaa5,69,92,69,299,5007.56
9645,907a887894d14bcc9dc55d24a2e3c464,624,22.12,2298d6c36e964ae4a3e7e9706d1fb8c2,21,126,105,189,464.52000000000004
9646,907e78791e0a4e58b91eee23eb7048d0,708,217.29,2906b810c7d4411798c6938adc9daaa5,108,135,135,351,5866.83
9647,9085ad083d7f4433809dc613de17062f,714,29.98,2298d6c36e964ae4a3e7e9706d1fb8c2,21,105,63,252,629.58
9648,90889f5331094214b9e2b3baea2c4f4d,558,70.87,ae264e3637204a6fb9bb56bc8210ddfd,30,75,75,45,1063.0500000000002
9649,908a31df69cf4490836a8b25aa8aab87,654,39.68,fafdcd668e3743c1bb461111dcafc2a4,11,44,44,22,436.48
9650,908e75ddf53e452d846784117066831d,678,29.700000000000003,,0,95,76,190,564.3000000000001
9651,908ed9c56d3c43aa9a644a56595f70d0,480,91.25,2906b810c7d4411798c6938adc9daaa5,45,45,15,120,1368.75
9652,90939ddaed134ce9b21590c319154395,606,204.32999999999998,4d5c57ea9a6940dd891ad53e9dbe8da0,84,126,84,147,4290.929999999999
9653,9096694eb31b4b9fb9c12fa9c626d028,714,108.75999999999999,f19421c1d4aa40978ebb69ca19b0e20d,38,57,38,228,2066.4399999999996
9654,90978e0ee5ae4ce5a08a3e76e3b6e6ba,654,122.59,,0,36,36,72,1471.08
9655,909e3fa887a448a589f2ae26d9ecc43d,594,86.62,9b98b8c7a33c4b65b9aebfe6a799e6d9,12,36,24,72,1039.44
